epoch,step,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
0,20599,,0.75,,,
0,20649,,0.625,,,
0,20699,,0.5,,,
0,20749,,0.75,,,
0,20799,,0.875,,,
0,20849,,0.625,,,
0,20899,,0.875,,,
0,20949,,0.875,,,
0,20999,,0.875,,,
0,21049,,0.625,,,
0,21099,,0.5,,,
0,21149,,0.75,,,
0,21199,,0.625,,,
0,21249,,0.375,,,
0,21299,,0.75,,,
0,21349,,0.75,,,
0,21399,,0.75,,,
0,21449,,0.75,,,
0,21499,,0.875,,,
0,21549,,0.5,,,
0,21599,,0.75,,,
0,21649,,0.5,,,
0,21699,,0.75,,,
0,21749,,0.5,,,
0,21799,,0.625,,,
0,21849,,0.75,,,
0,21899,,1.0,,,
0,21949,,0.25,,,
0,21999,,0.375,,,
0,22049,,0.75,,,
0,22099,,0.625,,,
0,22149,,0.625,,,
0,22199,,0.875,,,
0,22249,,0.875,,,
0,22299,,0.625,,,
0,22349,,0.625,,,
0,22399,,0.75,,,
0,22449,,0.875,,,
0,22499,,0.75,,,
0,22549,,0.625,,,
0,22599,,0.75,,,
0,22649,,0.5,,,
0,22699,,0.875,,,
0,22749,,0.875,,,
0,22799,,0.625,,,
0,22849,,0.375,,,
0,22899,,0.375,,,
0,22949,,0.375,,,
0,22999,,0.5,,,
0,23049,,0.375,,,
0,23099,,0.875,,,
0,23149,,0.875,,,
0,23199,,0.875,,,
0,23249,,0.625,,,
0,23299,,0.5,,,
0,23349,,0.5,,,
0,23399,,0.5,,,
0,23449,,0.375,,,
0,23499,,0.625,,,
0,23549,,0.5,,,
0,23599,,0.25,,,
0,23649,,0.75,,,
0,23699,,0.625,,,
0,23749,,0.75,,,
0,23799,,0.625,,,
0,23849,,0.75,,,
0,23899,,0.625,,,
0,23949,,0.75,,,
0,23999,,0.625,,,
0,24049,,0.625,,,
0,24099,,0.75,,,
0,24149,,1.0,,,
0,24199,,0.75,,,
0,24249,,1.0,,,
0,24299,,0.625,,,
0,24349,,0.75,,,
0,24399,,0.5,,,
0,24449,,0.625,,,
0,24499,,0.875,,,
0,24549,,0.75,,,
0,24599,,0.625,,,
0,24649,,0.875,,,
0,24699,,0.625,,,
0,24749,,0.375,,,
0,24799,,0.5,,,
0,24849,,0.5,,,
0,24899,,0.5,,,
0,24949,,0.875,,,
0,24999,,0.625,,,
0,25049,,0.5,,,
0,25099,,0.75,,,
0,25149,,0.875,,,
0,25199,,0.75,,,
0,25249,,0.5,,,
0,25299,,0.5,,,
0,25349,,0.875,,,
0,25399,,0.5,,,
0,25449,,0.75,,,
0,25499,,0.5,,,
0,25549,,0.875,,,
0,25599,,0.625,,,
0,25649,,0.875,,,
0,25699,,0.875,,,
0,25749,,0.625,,,
0,25799,,0.375,,,
0,25849,,0.5,,,
0,25899,,0.5,,,
0,25949,,0.625,,,
0,25999,,0.75,,,
0,26049,,0.75,,,
0,26099,,0.75,,,
0,26149,,0.75,,,
0,26199,,0.625,,,
0,26249,,0.5,,,
0,26299,,0.875,,,
0,26349,,0.875,,,
0,26399,,0.75,,,
0,26449,,0.75,,,
0,26499,,0.75,,,
0,26549,,0.75,,,
0,26599,,0.5,,,
0,26649,,0.5,,,
0,26699,,0.5,,,
0,26749,,0.75,,,
0,26799,,0.75,,,
0,26849,,0.75,,,
0,26899,,0.875,,,
0,26949,,1.0,,,
0,26999,,0.5,,,
0,27049,,0.25,,,
0,27099,,0.5,,,
0,27149,,0.75,,,
0,27199,,0.375,,,
0,27249,,0.625,,,
0,27299,,1.0,,,
0,27349,,0.5,,,
0,27399,,0.5,,,
0,27449,,0.75,,,
0,27499,,0.5,,,
0,27549,,0.375,,,
0,27599,,1.0,,,
0,27649,,1.0,,,
0,27699,,0.75,,,
0,27749,,0.5,,,
0,27799,,0.5,,,
0,27849,,0.5,,,
0,27899,,0.625,,,
0,27949,,0.625,,,
0,27999,,0.875,,,
0,28049,,0.75,,,
0,28099,,0.5,,,
0,28149,,0.75,,,
0,28199,,0.5,,,
0,28249,,0.625,,,
0,28299,,0.5,,,
0,28349,,0.375,,,
0,28399,,0.875,,,
0,28449,,0.625,,,
0,28499,,0.5,,,
0,28549,,0.875,,,
0,28599,,0.75,,,
0,28649,,0.75,,,
0,28699,,0.75,,,
0,28749,,0.5,,,
0,28799,,0.625,,,
0,28849,,0.625,,,
0,28899,,0.75,,,
0,28949,,0.75,,,
0,28999,,0.875,,,
0,29049,,0.625,,,
0,29099,,0.625,,,
0,29149,,0.625,,,
0,29199,,0.875,,,
0,29249,,0.625,,,
0,29299,,0.375,,,
0,29349,,0.75,,,
0,29399,,0.75,,,
0,29449,,0.625,,,
0,29499,,0.5,,,
0,29549,,0.5,,,
0,29599,,0.75,,,
0,29649,,0.625,,,
0,29699,,0.5,,,
0,29749,,0.75,,,
0,29799,,0.75,,,
0,29849,,0.875,,,
0,29899,,0.75,,,
0,29949,,0.5,,,
0,29999,,0.375,,,
0,30049,,0.625,,,
0,30099,,0.375,,,
0,30149,,0.375,,,
0,30199,,0.75,,,
0,30249,,0.75,,,
0,30299,,0.625,,,
0,30349,,0.625,,,
0,30399,,0.75,,,
0,30449,,0.625,,,
0,30499,,0.875,,,
0,30549,,0.625,,,
0,30599,,0.875,,,
0,30649,,0.5,,,
0,30699,,0.625,,,
0,30749,,0.875,,,
0,30799,,0.5,,,
0,30849,,0.625,,,
0,30899,,0.625,,,
0,30949,,0.75,,,
0,30999,,0.75,,,
0,31049,,0.875,,,
0,31099,,0.75,,,
0,31149,,0.625,,,
0,31199,,0.625,,,
0,31249,,0.625,,,
0,31299,,0.75,,,
0,31349,,0.75,,,
0,31399,,0.625,,,
0,31449,,0.875,,,
0,31499,,0.625,,,
0,31549,,0.625,,,
0,31599,,0.375,,,
0,31649,,0.5,,,
0,31699,,0.5,,,
0,31749,,0.625,,,
0,31799,,1.0,,,
0,31849,,0.625,,,
0,31899,,0.75,,,
0,31949,,0.875,,,
0,31999,,0.5,,,
0,32049,,0.75,,,
0,32099,,0.5,,,
0,32149,,0.875,,,
0,32199,,0.875,,,
0,32249,,0.75,,,
0,32299,,0.75,,,
0,32349,,0.5,,,
0,32399,,0.875,,,
0,32449,,0.875,,,
0,32499,,0.875,,,
0,32549,,0.875,,,
0,32599,,0.625,,,
0,32649,,0.875,,,
0,32699,,0.875,,,
0,32749,,0.625,,,
0,32799,,0.75,,,
0,32849,,0.75,,,
0,32899,,0.75,,,
0,32949,,0.625,,,
0,32999,,0.5,,,
0,33049,,0.5,,,
0,33099,,0.75,,,
0,33149,,0.5,,,
0,33199,,0.625,,,
0,33249,,0.625,,,
0,33299,,0.75,,,
0,33349,,0.625,,,
0,33399,,0.75,,,
0,33449,,1.0,,,
0,33499,,0.5,,,
0,33549,,0.625,,,
0,33599,,0.75,,,
0,33649,,0.75,,,
0,33699,,0.75,,,
0,33749,,0.375,,,
0,33799,,0.625,,,
0,33849,,0.875,,,
0,33899,,0.625,,,
0,33949,,0.625,,,
0,33999,,0.625,,,
0,34049,,0.75,,,
0,34099,,0.625,,,
0,34149,,1.0,,,
0,34199,,0.5,,,
0,34249,,0.75,,,
0,34299,,0.75,,,
0,34349,,0.5,,,
0,34399,,0.625,,,
0,34449,,0.75,,,
0,34499,,1.0,,,
0,34549,,0.75,,,
0,34599,,0.75,,,
0,34649,,0.75,,,
0,34699,,0.5,,,
0,34749,,0.5,,,
0,34799,,0.5,,,
0,34849,,0.5,,,
0,34899,,0.5,,,
0,34949,,0.5,,,
0,34999,,0.375,,,
0,35049,,0.625,,,
0,35099,,0.875,,,
0,35149,,0.625,,,
0,35199,,0.875,,,
0,35249,,0.75,,,
0,35299,,0.875,,,
0,35349,,0.75,,,
0,35399,,0.625,,,
0,35449,,0.75,,,
0,35499,,0.75,,,
0,35549,,0.75,,,
0,35599,,0.625,,,
0,35649,,0.5,,,
0,35699,,0.625,,,
0,35749,,0.875,,,
0,35799,,0.375,,,
0,35849,,0.625,,,
0,35899,,0.625,,,
0,35949,,0.75,,,
0,35999,,0.75,,,
0,36049,,0.75,,,
0,36099,,0.75,,,
0,36149,,0.875,,,
0,36199,,0.75,,,
0,36249,,0.5,,,
0,36299,,0.875,,,
0,36349,,0.625,,,
0,36399,,0.5,,,
0,36449,,0.625,,,
0,36499,,0.5,,,
0,36549,,0.875,,,
0,36599,,0.5,,,
0,36649,,0.125,,,
0,36699,,0.5,,,
0,36749,,0.5,,,
0,36799,,0.625,,,
0,36849,,0.5,,,
0,36899,,0.375,,,
0,36949,,0.75,,,
0,36999,,0.625,,,
0,37049,,0.75,,,
0,37099,,1.0,,,
0,37149,,0.625,,,
0,37199,,0.625,,,
0,37249,,0.875,,,
0,37299,,0.375,,,
0,37349,,0.625,,,
0,37399,,0.75,,,
0,37449,,0.625,,,
0,37499,,0.875,,,
0,37549,,0.625,,,
0,37599,,0.625,,,
0,37649,,0.625,,,
0,37699,,0.625,,,
0,37749,,0.75,,,
0,37799,,0.875,,,
0,37849,,0.75,,,
0,37899,,1.0,,,
0,37949,,0.75,,,
0,37999,,0.625,,,
0,38049,,0.75,,,
0,38099,,0.625,,,
0,38149,,0.75,,,
0,38199,,0.75,,,
0,38249,,0.75,,,
0,38299,,0.75,,,
0,38349,,0.75,,,
0,38399,,0.375,,,
0,38449,,0.625,,,
0,38499,,0.375,,,
0,38549,,0.75,,,
0,38599,,0.5,,,
0,38649,,0.75,,,
0,38699,,0.75,,,
0,38749,,0.625,,,
0,38799,,0.875,,,
0,38849,,0.75,,,
0,38899,,0.75,,,
0,38949,,0.25,,,
0,38999,,0.75,,,
0,39049,,0.375,,,
0,39099,,0.625,,,
0,39149,,0.625,,,
0,39199,,0.625,,,
0,39249,,0.625,,,
0,39299,,0.875,,,
0,39349,,0.75,,,
0,39399,,0.625,,,
0,39449,,0.5,,,
0,39499,,0.875,,,
0,39549,,0.875,,,
0,39599,,0.75,,,
0,39649,,0.75,,,
0,39699,,0.75,,,
0,39749,,0.875,,,
0,39799,,0.75,,,
0,39849,,0.5,,,
0,39899,,0.75,,,
0,39949,,0.625,,,
0,39999,,1.0,,,
0,40049,,0.75,,,
0,40099,,0.625,,,
0,40149,,0.75,,,
0,40199,,0.375,,,
0,40249,,0.5,,,
0,40299,,0.875,,,
0,40349,,0.5,,,
0,40399,,1.0,,,
0,40449,,0.625,,,
0,40499,,0.875,,,
0,40549,,0.625,,,
0,40599,,0.5,,,
0,40649,,0.5,,,
0,40699,,0.875,,,
0,40749,,0.625,,,
0,40799,,0.75,,,
0,40849,,0.375,,,
0,40899,,0.625,,,
0,40949,,0.75,,,
0,40999,,0.75,,,
0,41049,,0.625,,,
0,41099,,0.625,,,
0,41149,,0.5,,,
0,41199,,0.75,,,
0,41249,,0.75,,,
0,41299,,0.75,,,
0,41349,,0.625,,,
0,41399,,0.625,,,
0,41449,,0.75,,,
0,41499,,1.0,,,
0,41549,,0.5,,,
0,41599,,0.75,,,
0,41649,,0.625,,,
0,41699,,0.75,,,
0,41749,,0.625,,,
0,41799,,0.75,,,
0,41849,,0.75,,,
0,41899,,0.625,,,
0,41949,,0.5,,,
0,41999,,0.75,,,
0,42049,,1.0,,,
0,42099,,0.75,,,
0,42149,,0.625,,,
0,42199,,0.75,,,
0,42249,,0.75,,,
0,42299,,0.5,,,
0,42349,,0.5,,,
0,42399,,0.875,,,
0,42449,,0.625,,,
0,42499,,0.875,,,
0,42549,,1.0,,,
0,42599,,0.75,,,
0,42649,,0.75,,,
0,42699,,0.75,,,
0,42749,,0.5,,,
0,42799,,0.625,,,
0,42849,,0.625,,,
0,42899,,0.625,,,
0,42949,,0.625,,,
0,42999,,0.75,,,
0,43049,,0.875,,,
0,43099,,0.75,,,
0,43149,,0.625,,,
0,43199,,0.875,,,
0,43249,,0.625,,,
0,43299,,0.75,,,
0,43349,,0.625,,,
0,43399,,1.0,,,
0,43449,,0.75,,,
0,43499,,0.875,,,
0,43549,,0.625,,,
0,43599,,0.5,,,
0,43649,,1.0,,,
0,43699,,0.75,,,
0,43749,,0.75,,,
0,43799,,1.0,,,
0,43849,,0.75,,,
0,43899,,0.875,,,
0,43949,,0.625,,,
0,43999,,0.625,,,
0,44049,,0.875,,,
0,44099,,0.625,,,
0,44149,,0.625,,,
0,44199,,0.625,,,
0,44249,,0.75,,,
0,44299,,0.75,,,
0,44349,,0.625,,,
0,44399,,0.625,,,
0,44449,,0.625,,,
0,44499,,0.125,,,
0,44549,,0.75,,,
0,44599,,0.625,,,
0,44649,,0.875,,,
0,44699,,0.625,,,
0,44749,,0.625,,,
0,44799,,0.875,,,
0,44849,,0.625,,,
0,44899,,0.875,,,
0,44949,,0.5,,,
0,44999,,0.875,,,
0,45049,,0.75,,,
0,45099,,1.0,,,
0,45149,,0.5,,,
0,45199,,0.375,,,
0,45249,,0.5,,,
0,45299,,1.0,,,
0,45349,,0.375,,,
0,45399,,0.625,,,
0,45449,,1.0,,,
0,45499,,0.375,,,
0,45549,,0.5,,,
0,45599,,0.5,,,
0,45649,,0.875,,,
0,45699,,0.625,,,
0,45749,,0.5,,,
0,45799,,0.875,,,
0,45849,,0.75,,,
0,45899,,1.0,,,
0,45949,,0.625,,,
0,45999,,0.875,,,
0,46049,,0.625,,,
0,46099,,0.5,,,
0,46149,,0.5,,,
0,46199,,0.625,,,
0,46249,,0.625,,,
0,46299,,0.625,,,
0,46349,,0.75,,,
0,46399,,0.875,,,
0,46449,,0.625,,,
0,46499,,0.875,,,
0,46549,,0.25,,,
0,46599,,0.875,,,
0,46649,,0.5,,,
0,46699,,0.875,,,
0,46749,,0.625,,,
0,46799,,0.75,,,
0,46849,,1.0,,,
0,46899,,0.75,,,
0,46949,,0.875,,,
0,46999,,0.75,,,
0,47049,,0.875,,,
0,47099,,0.5,,,
0,47149,,0.75,,,
0,47199,,0.75,,,
0,47249,,0.75,,,
0,47299,,0.625,,,
0,47349,,0.75,,,
0,47399,,0.625,,,
0,47449,,0.75,,,
0,47499,,0.75,,,
0,47549,,0.375,,,
0,47599,,0.625,,,
0,47649,,1.0,,,
0,47699,,0.875,,,
0,47749,,0.875,,,
0,47799,,0.5,,,
0,47849,,0.75,,,
0,47899,,0.75,,,
0,47949,,0.75,,,
0,47999,,0.75,,,
0,48049,,0.75,,,
0,48099,,0.625,,,
0,48149,,0.625,,,
0,48199,,0.75,,,
0,48249,,0.75,,,
0,48299,,0.875,,,
0,48349,,0.375,,,
0,48399,,0.625,,,
0,48449,,0.625,,,
0,48499,,0.75,,,
0,48549,,0.625,,,
0,48599,,0.75,,,
0,48649,,0.375,,,
0,48699,,0.75,,,
0,48749,,0.75,,,
0,48799,,0.75,,,
0,48849,,0.75,,,
0,48899,,0.625,,,
0,48949,,0.75,,,
0,48999,,0.625,,,
0,49049,,0.875,,,
0,49099,,0.75,,,
0,49149,,0.625,,,
0,49199,,0.75,,,
0,49249,,0.875,,,
0,49299,,0.625,,,
0,49349,,0.5,,,
0,49399,,0.625,,,
0,49449,,0.375,,,
0,49499,,0.625,,,
0,49549,,0.625,,,
0,49599,,0.875,,,
0,49649,,0.25,,,
0,49699,,0.75,,,
0,49749,,0.75,,,
0,49799,,0.625,,,
0,49849,,0.875,,,
0,49899,,0.875,,,
0,49949,,0.625,,,
0,49999,,0.75,,,
0,50049,,0.875,,,
0,50099,,0.875,,,
0,50149,,0.5,,,
0,50199,,0.875,,,
0,50249,,0.75,,,
0,50299,,1.0,,,
0,50349,,0.5,,,
0,50399,,0.75,,,
0,50449,,0.5,,,
0,50499,,0.75,,,
0,50549,,0.75,,,
0,50599,,0.875,,,
0,50649,,0.625,,,
0,50699,,0.5,,,
0,50749,,0.75,,,
0,50799,,0.75,,,
0,50849,,0.5,,,
0,50899,,0.375,,,
0,50949,,0.625,,,
0,50999,,0.625,,,
0,51049,,0.75,,,
0,51099,,0.625,,,
0,51149,,0.75,,,
0,51199,,0.5,,,
0,51249,,0.625,,,
0,51299,,0.625,,,
0,51349,,0.75,,,
0,51399,,0.5,,,
0,51449,,0.375,,,
0,51499,,0.625,,,
0,51549,,0.5,,,
0,51599,,0.75,,,
0,51649,,0.625,,,
0,51699,,0.75,,,
0,51749,,0.625,,,
0,51799,,0.5,,,
0,51849,,0.875,,,
0,51899,,0.5,,,
0,51949,,0.75,,,
0,51999,,0.75,,,
0,52049,,0.875,,,
0,52099,,0.75,,,
0,52149,,0.75,,,
0,52199,,0.875,,,
0,52249,,0.5,,,
0,52299,,0.875,,,
0,52349,,0.875,,,
0,52399,,0.875,,,
0,52449,,0.625,,,
0,52499,,1.0,,,
0,52549,,0.75,,,
0,52599,,0.625,,,
0,52649,,0.5,,,
0,52699,,0.5,,,
0,52749,,0.75,,,
0,52799,,0.875,,,
0,52849,,0.5,,,
0,52899,,0.5,,,
0,52949,,0.875,,,
0,52999,,0.75,,,
0,53049,,0.875,,,
0,53099,,0.875,,,
0,53149,,0.75,,,
0,53199,,0.625,,,
0,53249,,0.5,,,
0,53299,,0.75,,,
0,53349,,0.75,,,
0,53399,,0.5,,,
0,53449,,0.75,,,
0,53499,,1.0,,,
0,53549,,0.75,,,
