epoch,step,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
0,16499,,0.71875,,,
0,16549,,0.625,,,
0,16599,,0.6875,,,
0,16649,,0.6875,,,
0,16699,,0.6875,,,
0,16749,,0.6875,,,
0,16799,,0.71875,,,
0,16849,,0.65625,,,
0,16899,,0.625,,,
0,16949,,0.71875,,,
0,16999,,0.84375,,,
0,17049,,0.6875,,,
0,17099,,0.6875,,,
0,17149,,0.59375,,,
0,17199,,0.75,,,
0,17249,,0.6875,,,
0,17299,,0.75,,,
0,17349,,0.5625,,,
0,17399,,0.59375,,,
0,17449,,0.71875,,,
0,17499,,0.625,,,
0,17549,,0.78125,,,
0,17599,,0.6875,,,
0,17649,,0.71875,,,
0,17699,,0.59375,,,
0,17749,,0.71875,,,
0,17799,,0.6875,,,
0,17849,,0.71875,,,
0,17899,,0.46875,,,
0,17949,,0.6875,,,
0,17999,,0.40625,,,
0,18049,,0.78125,,,
0,18099,,0.8125,,,
0,18149,,0.71875,,,
0,18199,,0.78125,,,
0,18249,,0.6875,,,
0,18299,,0.71875,,,
0,18349,,0.71875,,,
0,18399,,0.59375,,,
0,18449,,0.46875,,,
0,18499,,0.84375,,,
0,18549,,0.6875,,,
0,18599,,0.625,,,
0,18649,,0.5625,,,
0,18699,,0.625,,,
0,18749,,0.6875,,,
0,18799,,0.90625,,,
0,18849,,0.71875,,,
0,18899,,0.59375,,,
0,18949,,0.625,,,
0,18999,,0.6875,,,
0,19049,,0.5625,,,
0,19099,,0.78125,,,
0,19149,,0.59375,,,
0,19199,,0.78125,,,
0,19249,,0.65625,,,
0,19299,,0.6875,,,
0,19349,,0.71875,,,
0,19399,,0.6875,,,
0,19449,,0.75,,,
0,19499,,0.96875,,,
0,19549,,0.78125,,,
0,19599,,0.71875,,,
0,19649,,0.6875,,,
0,19699,,0.75,,,
0,19749,,0.84375,,,
0,19799,,0.71875,,,
0,19849,,0.65625,,,
0,19899,,0.6875,,,
0,19949,,0.65625,,,
0,19999,,0.71875,,,
0,20049,,0.6875,,,
0,20099,,0.6875,,,
0,20149,,0.75,,,
0,20199,,0.6875,,,
0,20249,,0.5625,,,
0,20299,,0.59375,,,
0,20349,,0.625,,,
0,20399,,0.65625,,,
0,20449,,0.75,,,
0,20499,,0.78125,,,
0,20549,,0.6875,,,
0,20599,,0.625,,,
0,20649,,0.65625,,,
0,20699,,0.65625,,,
0,20749,,0.65625,,,
0,20799,,0.71875,,,
0,20849,,0.5625,,,
0,20899,,0.625,,,
0,20949,,0.78125,,,
0,20999,,0.84375,,,
0,21049,,0.65625,,,
0,21099,,0.6875,,,
0,21149,,0.59375,,,
0,21199,,0.59375,,,
0,21249,,0.71875,,,
0,21299,,0.78125,,,
0,21349,,0.6875,,,
0,21399,,0.78125,,,
0,21449,,0.78125,,,
0,21499,,0.6875,,,
0,21549,,0.71875,,,
0,21599,,0.71875,,,
0,21649,,0.75,,,
0,21699,,0.78125,,,
0,21749,,0.75,,,
0,21799,,0.59375,,,
0,21849,,0.75,,,
0,21899,,0.84375,,,
0,21949,,0.6875,,,
0,21999,,0.71875,,,
0,22049,,0.75,,,
0,22099,,0.65625,,,
0,22149,,0.5625,,,
0,22199,,0.84375,,,
0,22249,,0.71875,,,
0,22299,,0.71875,,,
0,22349,,0.625,,,
0,22399,,0.65625,,,
0,22449,,0.6875,,,
0,22499,,0.65625,,,
0,22549,,0.6875,,,
0,22599,,0.71875,,,
0,22649,,0.65625,,,
0,22699,,0.6875,,,
0,22749,,0.75,,,
0,22799,,0.65625,,,
0,22849,,0.75,,,
0,22899,,0.625,,,
0,22949,,0.6875,,,
0,22999,,0.5,,,
0,23049,,0.75,,,
0,23099,,0.75,,,
0,23149,,0.71875,,,
0,23199,,0.84375,,,
0,23249,,0.59375,,,
0,23299,,0.625,,,
0,23349,,0.625,,,
0,23399,,0.78125,,,
0,23449,,0.625,,,
0,23499,,0.65625,,,
0,23549,,0.625,,,
0,23599,,0.71875,,,
0,23649,,0.65625,,,
0,23699,,0.71875,,,
0,23749,,0.6875,,,
0,23799,,0.625,,,
0,23849,,0.6875,,,
0,23899,,0.71875,,,
0,23949,,0.71875,,,
0,23999,,0.71875,,,
0,24049,,0.6875,,,
0,24099,,0.71875,,,
0,24149,,0.71875,,,
0,24199,,0.6875,,,
0,24249,,0.625,,,
0,24299,,0.75,,,
0,24349,,0.84375,,,
0,24399,,0.53125,,,
0,24449,,0.75,,,
0,24499,,0.78125,,,
0,24549,,0.75,,,
0,24599,,0.59375,,,
0,24649,,0.71875,,,
0,24699,,0.8125,,,
0,24749,,0.6875,,,
0,24799,,0.71875,,,
0,24849,,0.6875,,,
0,24899,,0.6875,,,
0,24949,,0.75,,,
0,24999,,0.375,,,
0,25049,,0.65625,,,
0,25099,,0.6875,,,
0,25149,,0.71875,,,
0,25199,,0.6875,,,
0,25249,,0.65625,,,
0,25299,,0.84375,,,
0,25349,,0.6875,,,
0,25399,,0.78125,,,
0,25449,,0.71875,,,
0,25499,,0.59375,,,
0,25549,,0.78125,,,
0,25599,,0.75,,,
0,25649,,0.78125,,,
0,25699,,0.625,,,
0,25749,,0.71875,,,
0,25799,,0.59375,,,
0,25849,,0.75,,,
0,25899,,0.625,,,
0,25949,,0.84375,,,
0,25999,,0.71875,,,
0,26049,,0.78125,,,
0,26099,,0.59375,,,
0,26149,,0.59375,,,
0,26199,,0.625,,,
0,26249,,0.78125,,,
0,26299,,0.625,,,
0,26349,,0.6875,,,
0,26399,,0.71875,,,
0,26449,,0.71875,,,
0,26499,,0.59375,,,
0,26549,,0.71875,,,
0,26599,,0.71875,,,
0,26649,,0.75,,,
0,26699,,0.6875,,,
0,26749,,0.625,,,
0,26799,,0.59375,,,
0,26849,,0.625,,,
0,26899,,0.6875,,,
0,26949,,0.6875,,,
0,26999,,0.5625,,,
0,27049,,0.6875,,,
0,27099,,0.65625,,,
0,27149,,0.65625,,,
0,27199,,0.6875,,,
0,27249,,0.53125,,,
0,27299,,0.59375,,,
0,27349,,0.53125,,,
0,27399,,0.65625,,,
0,27449,,0.53125,,,
0,27499,,0.71875,,,
0,27549,,0.5625,,,
0,27599,,0.65625,,,
0,27649,,0.71875,,,
0,27699,,0.8125,,,
0,27749,,0.53125,,,
0,27799,,0.75,,,
0,27849,,0.5625,,,
0,27899,,0.59375,,,
0,27949,,0.6875,,,
0,27999,,0.84375,,,
0,28049,,0.75,,,
0,28099,,0.75,,,
0,28149,,0.71875,,,
0,28199,,0.75,,,
0,28249,,0.875,,,
0,28299,,0.71875,,,
0,28349,,0.65625,,,
0,28399,,0.75,,,
0,28449,,0.75,,,
0,28499,,0.625,,,
0,28549,,0.78125,,,
0,28599,,0.71875,,,
0,28649,,0.625,,,
0,28699,,0.78125,,,
0,28736,,,,0.0,0.0
0,28736,0.678199052810669,,0.7738664746284485,,
1,28749,,0.65625,,,
1,28799,,0.8125,,,
1,28849,,0.71875,,,
1,28899,,0.6875,,,
1,28949,,0.75,,,
1,28999,,0.8125,,,
1,29049,,0.6875,,,
1,29099,,0.71875,,,
1,29149,,0.71875,,,
1,29199,,0.8125,,,
1,29249,,0.625,,,
1,29299,,0.625,,,
1,29349,,0.625,,,
1,29399,,0.625,,,
1,29449,,0.71875,,,
1,29499,,0.65625,,,
1,29549,,0.78125,,,
1,29599,,0.71875,,,
1,29649,,0.78125,,,
1,29699,,0.75,,,
1,29749,,0.8125,,,
1,29799,,0.75,,,
1,29849,,0.84375,,,
1,29899,,0.6875,,,
1,29949,,0.71875,,,
1,29999,,0.65625,,,
1,30049,,0.75,,,
1,30099,,0.65625,,,
1,30149,,0.625,,,
1,30199,,0.78125,,,
1,30249,,0.78125,,,
1,30299,,0.6875,,,
1,30349,,0.5625,,,
1,30399,,0.65625,,,
1,30449,,0.5625,,,
1,30499,,0.78125,,,
1,30549,,0.65625,,,
1,30599,,0.59375,,,
1,30649,,0.59375,,,
1,30699,,0.6875,,,
1,30749,,0.71875,,,
1,30799,,0.75,,,
1,30849,,0.65625,,,
1,30899,,0.625,,,
1,30949,,0.78125,,,
1,30999,,0.875,,,
1,31049,,0.65625,,,
1,31099,,0.5,,,
1,31149,,0.6875,,,
1,31199,,0.78125,,,
1,31249,,0.6875,,,
1,31299,,0.65625,,,
1,31349,,0.6875,,,
1,31399,,0.625,,,
1,31449,,0.84375,,,
1,31499,,0.59375,,,
1,31549,,0.8125,,,
1,31599,,0.75,,,
1,31649,,0.6875,,,
1,31699,,0.6875,,,
1,31749,,0.8125,,,
1,31799,,0.59375,,,
1,31849,,0.53125,,,
1,31899,,0.71875,,,
1,31949,,0.5625,,,
1,31999,,0.78125,,,
1,32049,,0.59375,,,
1,32099,,0.71875,,,
1,32149,,0.71875,,,
1,32199,,0.6875,,,
1,32249,,0.59375,,,
1,32299,,0.75,,,
1,32349,,0.75,,,
1,32399,,0.625,,,
1,32449,,0.6875,,,
1,32499,,0.6875,,,
1,32549,,0.53125,,,
1,32599,,0.71875,,,
1,32649,,0.6875,,,
1,32699,,0.71875,,,
1,32749,,0.625,,,
1,32799,,0.53125,,,
1,32849,,0.78125,,,
1,32899,,0.625,,,
1,32949,,0.78125,,,
1,32999,,0.8125,,,
1,33049,,0.53125,,,
1,33099,,0.65625,,,
1,33149,,0.6875,,,
1,33199,,0.5625,,,
1,33249,,0.65625,,,
1,33299,,0.75,,,
1,33349,,0.625,,,
1,33399,,0.6875,,,
1,33449,,0.6875,,,
1,33499,,0.8125,,,
1,33549,,0.75,,,
1,33599,,0.6875,,,
1,33649,,0.8125,,,
1,33699,,0.71875,,,
1,33749,,0.8125,,,
1,33799,,0.6875,,,
1,33849,,0.71875,,,
1,33899,,0.71875,,,
1,33949,,0.625,,,
1,33999,,0.6875,,,
1,34049,,0.6875,,,
1,34099,,0.59375,,,
1,34149,,0.6875,,,
1,34199,,0.84375,,,
1,34249,,0.71875,,,
1,34299,,0.8125,,,
1,34349,,0.8125,,,
1,34399,,0.8125,,,
1,34449,,0.71875,,,
1,34499,,0.75,,,
1,34549,,0.78125,,,
1,34599,,0.71875,,,
1,34649,,0.71875,,,
1,34699,,0.59375,,,
1,34749,,0.78125,,,
1,34799,,0.75,,,
1,34849,,0.78125,,,
1,34899,,0.65625,,,
1,34949,,0.71875,,,
1,34999,,0.59375,,,
1,35049,,0.71875,,,
1,35099,,0.75,,,
1,35149,,0.71875,,,
1,35199,,0.59375,,,
1,35249,,0.75,,,
1,35299,,0.6875,,,
1,35349,,0.78125,,,
1,35399,,0.8125,,,
1,35449,,0.78125,,,
1,35499,,0.65625,,,
1,35549,,0.5,,,
1,35599,,0.71875,,,
1,35649,,0.71875,,,
1,35699,,0.625,,,
1,35749,,0.78125,,,
1,35799,,0.65625,,,
1,35849,,0.84375,,,
1,35899,,0.71875,,,
1,35949,,0.6875,,,
1,35999,,0.84375,,,
1,36049,,0.65625,,,
1,36099,,0.71875,,,
1,36149,,0.78125,,,
1,36199,,0.71875,,,
1,36249,,0.59375,,,
1,36299,,0.71875,,,
1,36349,,0.78125,,,
1,36399,,0.84375,,,
1,36449,,0.84375,,,
1,36499,,0.75,,,
1,36549,,0.8125,,,
1,36599,,0.75,,,
1,36649,,0.75,,,
1,36699,,0.65625,,,
1,36749,,0.6875,,,
1,36799,,0.78125,,,
1,36849,,0.71875,,,
1,36899,,0.75,,,
1,36949,,0.71875,,,
1,36999,,0.6875,,,
1,37049,,0.6875,,,
1,37099,,0.59375,,,
1,37149,,0.625,,,
1,37199,,0.59375,,,
1,37249,,0.6875,,,
1,37299,,0.8125,,,
1,37349,,0.625,,,
1,37399,,0.625,,,
1,37449,,0.75,,,
1,37499,,0.75,,,
1,37549,,0.8125,,,
1,37599,,0.71875,,,
1,37649,,0.78125,,,
1,37699,,0.90625,,,
1,37749,,0.6875,,,
1,37799,,0.625,,,
1,37849,,0.84375,,,
1,37899,,0.875,,,
1,37949,,0.75,,,
1,37999,,0.6875,,,
1,38049,,0.75,,,
1,38099,,0.6875,,,
1,38149,,0.6875,,,
1,38199,,0.75,,,
1,38249,,0.75,,,
1,38299,,0.8125,,,
1,38349,,0.71875,,,
1,38399,,0.6875,,,
1,38449,,0.59375,,,
1,38499,,0.78125,,,
1,38549,,0.71875,,,
1,38599,,0.6875,,,
1,38649,,0.65625,,,
1,38699,,0.6875,,,
1,38749,,0.625,,,
1,38799,,0.71875,,,
1,38849,,0.65625,,,
1,38899,,0.78125,,,
1,38949,,0.6875,,,
1,38999,,0.71875,,,
1,39049,,0.71875,,,
1,39099,,0.6875,,,
1,39149,,0.71875,,,
1,39199,,0.65625,,,
1,39249,,0.625,,,
1,39299,,0.65625,,,
1,39349,,0.78125,,,
1,39399,,0.71875,,,
1,39449,,0.59375,,,
1,39499,,0.78125,,,
1,39549,,0.6875,,,
1,39599,,0.78125,,,
1,39649,,0.65625,,,
1,39699,,0.8125,,,
1,39749,,0.71875,,,
1,39799,,0.78125,,,
1,39849,,0.78125,,,
1,39899,,0.65625,,,
1,39949,,0.84375,,,
1,39999,,0.75,,,
1,40049,,0.6875,,,
1,40099,,0.75,,,
1,40149,,0.75,,,
1,40199,,0.75,,,
1,40249,,0.6875,,,
1,40299,,0.8125,,,
1,40349,,0.71875,,,
1,40399,,0.6875,,,
1,40449,,0.71875,,,
1,40499,,0.65625,,,
1,40549,,0.875,,,
1,40599,,0.78125,,,
1,40649,,0.71875,,,
1,40699,,0.5,,,
1,40749,,0.625,,,
1,40799,,0.84375,,,
1,40849,,0.75,,,
1,40899,,0.71875,,,
1,40949,,0.71875,,,
1,40999,,0.6875,,,
1,41049,,0.75,,,
1,41099,,0.65625,,,
1,41149,,0.78125,,,
1,41199,,0.65625,,,
1,41249,,0.84375,,,
1,41299,,0.75,,,
1,41349,,0.875,,,
1,41399,,0.78125,,,
1,41449,,0.625,,,
1,41499,,0.625,,,
1,41549,,0.625,,,
1,41599,,0.6875,,,
1,41649,,0.8125,,,
1,41699,,0.65625,,,
1,41749,,0.8125,,,
1,41799,,0.78125,,,
1,41849,,0.75,,,
1,41899,,0.65625,,,
1,41949,,0.6875,,,
1,41999,,0.65625,,,
1,42049,,0.65625,,,
1,42099,,0.78125,,,
1,42149,,0.6875,,,
1,42199,,0.71875,,,
1,42249,,0.71875,,,
1,42299,,0.6875,,,
1,42349,,0.8125,,,
1,42399,,0.75,,,
1,42449,,0.6875,,,
1,42499,,0.59375,,,
1,42549,,0.84375,,,
1,42599,,0.59375,,,
1,42649,,0.84375,,,
1,42699,,0.71875,,,
1,42749,,0.71875,,,
1,42799,,0.53125,,,
1,42849,,0.6875,,,
1,42899,,0.71875,,,
1,42949,,0.71875,,,
1,42999,,0.65625,,,
1,43049,,0.75,,,
1,43099,,0.8125,,,
1,43149,,0.5625,,,
1,43199,,0.6875,,,
1,43249,,0.6875,,,
1,43299,,0.65625,,,
1,43349,,0.78125,,,
1,43399,,0.625,,,
1,43449,,0.59375,,,
1,43499,,0.75,,,
1,43549,,0.71875,,,
1,43599,,0.59375,,,
1,43649,,0.84375,,,
1,43699,,0.65625,,,
1,43749,,0.59375,,,
1,43799,,0.65625,,,
1,43849,,0.71875,,,
1,43899,,0.6875,,,
1,43949,,0.625,,,
1,43999,,0.75,,,
1,44049,,0.625,,,
1,44099,,0.59375,,,
1,44149,,0.78125,,,
1,44199,,0.78125,,,
1,44249,,0.625,,,
1,44299,,0.71875,,,
1,44349,,0.8125,,,
1,44399,,0.65625,,,
1,44449,,0.71875,,,
1,44499,,0.65625,,,
1,44549,,0.6875,,,
1,44599,,0.65625,,,
1,44649,,0.65625,,,
1,44699,,0.71875,,,
1,44749,,0.78125,,,
1,44799,,0.625,,,
1,44849,,0.625,,,
1,44899,,0.71875,,,
1,44949,,0.71875,,,
1,44999,,0.78125,,,
1,45049,,0.75,,,
1,45099,,0.78125,,,
1,45149,,0.65625,,,
1,45199,,0.59375,,,
1,45249,,0.75,,,
1,45299,,0.8125,,,
1,45349,,0.78125,,,
1,45399,,0.6875,,,
1,45449,,0.8125,,,
1,45499,,0.71875,,,
1,45549,,0.75,,,
1,45599,,0.75,,,
1,45649,,0.71875,,,
1,45699,,0.6875,,,
1,45749,,0.4375,,,
1,45799,,0.625,,,
1,45849,,0.78125,,,
1,45899,,0.65625,,,
1,45949,,0.6875,,,
1,45999,,0.65625,,,
1,46049,,0.59375,,,
1,46099,,0.6875,,,
1,46149,,0.59375,,,
1,46199,,0.6875,,,
1,46249,,0.71875,,,
1,46299,,0.8125,,,
1,46349,,0.71875,,,
1,46399,,0.6875,,,
1,46449,,0.71875,,,
1,46499,,0.8125,,,
1,46549,,0.78125,,,
1,46599,,0.75,,,
1,46649,,0.71875,,,
1,46699,,0.8125,,,
1,46749,,0.625,,,
1,46799,,0.875,,,
1,46849,,0.71875,,,
1,46899,,0.5625,,,
1,46949,,0.78125,,,
1,46999,,0.6875,,,
1,47049,,0.6875,,,
1,47099,,0.625,,,
1,47149,,0.65625,,,
1,47199,,0.84375,,,
1,47249,,0.53125,,,
1,47299,,0.625,,,
1,47349,,0.71875,,,
1,47399,,0.59375,,,
1,47449,,0.625,,,
1,47499,,0.53125,,,
1,47549,,0.625,,,
1,47599,,0.5625,,,
1,47649,,0.78125,,,
1,47699,,0.59375,,,
1,47749,,0.78125,,,
1,47799,,0.625,,,
1,47849,,0.625,,,
1,47899,,0.625,,,
1,47949,,0.71875,,,
1,47999,,0.71875,,,
1,48049,,0.625,,,
1,48099,,0.78125,,,
1,48149,,0.71875,,,
1,48199,,0.6875,,,
1,48249,,0.59375,,,
1,48299,,0.53125,,,
1,48349,,0.71875,,,
1,48399,,0.75,,,
1,48449,,0.5625,,,
1,48499,,0.8125,,,
1,48549,,0.6875,,,
1,48599,,0.6875,,,
1,48649,,0.78125,,,
1,48699,,0.6875,,,
1,48749,,0.5,,,
1,48799,,0.8125,,,
1,48849,,0.65625,,,
1,48899,,0.78125,,,
1,48949,,0.8125,,,
1,48999,,0.6875,,,
1,49049,,0.625,,,
1,49099,,0.6875,,,
1,49149,,0.65625,,,
1,49199,,0.75,,,
1,49249,,0.6875,,,
1,49299,,0.78125,,,
1,49349,,0.71875,,,
1,49399,,0.78125,,,
1,49449,,0.6875,,,
1,49499,,0.71875,,,
1,49549,,0.78125,,,
1,49599,,0.6875,,,
1,49649,,0.8125,,,
1,49699,,0.53125,,,
1,49749,,0.75,,,
1,49799,,0.625,,,
1,49849,,0.625,,,
1,49899,,0.875,,,
1,49949,,0.78125,,,
1,49999,,0.625,,,
1,50049,,0.5625,,,
1,50099,,0.5625,,,
1,50149,,0.65625,,,
1,50199,,0.6875,,,
1,50249,,0.59375,,,
1,50299,,0.8125,,,
1,50349,,0.75,,,
1,50399,,0.59375,,,
1,50449,,0.6875,,,
